YAL053W_YBL009W,1
YAL053W_YBL002W,1
YAL053W_YBL001C,1
YAL053W_YBR004C,1
YAL053W_YBR005W,1
YAL053W_YBR007C,1
YAL053W_YBR012C,1
YAL053W_YBR019C,1
YAL053W_YBR020W,1
YAL053W_YBR021W,1
YAL053W_YBR022W,1
YAL053W_YBR024W,1
YAL053W_YBR065C,1
YAL053W_YBR066C,1
YAL053W_YBR071W,1
YAL053W_YBR073W,1
YAL053W_YBR074W,1
YAL053W_YBR115C,1
YAL053W_YBR116C,1
YAL053W_YBR117C,1
YAL053W_YBR159W,1
YAL053W_YBR164C,1
YAL053W_YBR165W,1
YAL053W_YBR198C,1
YAL053W_YBR223C,1
YAL053W_YBR224W,1
YAL053W_YBR225W,1
YAL053W_YBR231C,1
YAL053W_YBR232C,1
YAL053W_YBR233W,1
YAL053W_YBR296C,1
YAL046C_YBL098W,1
YAL045C_YBL098W,1
YAL044C_YBL098W,1
YAL046C_YBL016W,1
YAL045C_YBL016W,1
YAL044C_YBL016W,1
YAL046C_YBR004C,1
YAL046C_YBR005W,1
YAL045C_YBR004C,1
YAL045C_YBR005W,1
YAL044C_YBR004C,1
YAL044C_YBR005W,1
YAL043C_YBL035C,1
YAL043C_YBL017C,1
YAL043C_YBR024W,1
YAL043C_YBR107C,1
YAL043C_YBR108W,1
YAL043C_YBR223C,1
YAL041W_YBL017C,1
YAL041W_YBL016W,1
YAL041W_YBR004C,1
YAL041W_YBR005W,1
YAL041W_YBR007C,1
YAL041W_YBR053C,1
YAL036C_YBL106C,1
YAL036C_YBL105C,1
YAL036C_YBL098W,1
YAL036C_YBL088C,1
YAL036C_YBL066C,1
YAL036C_YBL043W,1
YAL036C_YBL011W,1
YAL036C_YBL009W,1
YAL036C_YBL004W,1
YAL036C_YBR004C,1
YAL036C_YBR005W,1
YAL036C_YBR015C,1
YAL036C_YBR020W,1
YAL036C_YBR053C,1
YAL036C_YBR067C,1
YAL035W_YBL046W,1
YAL035W_YBL043W,1
YAL035W_YBL034C,1
YAL035W_YBL028C,1
YAL035W_YBL020W,1
YAL035W_YBL019W,1
YAL035W_YBL017C,1
YAL035W_YBL016W,1
YAL035W_YBL009W,1
YAL035W_YBL007C,1
YAL035W_YBR007C,1
YAL035W_YBR015C,1
YAL035W_YBR020W,1
YAL035W_YBR021W,1
YAL035W_YBR022W,1
YAL035W_YBR059C,1
YAL035W_YBR067C,1
YAL035W_YBR136W,1
YAL035W_YBL066C,1
YAL035W_YBL035C,1
YAL035W_YBL017C,1
YAL035W_YBL016W,1
YAL035W_YBR004C,1
YAL035W_YBR005W,1
YAL035W_YBR019C,1
YAL035W_YBR050C,1
YAL035W_YBR059C,1
YAL035W_YBR074W,1
YAL035W_YBR084W,1
YAL034W-A_YBL019W,1
YAL034W-A_YBL017C,1
YAL034W-A_YBR004C,1
YAL034W-A_YBR005W,1
YAL034W-A_YBR019C,1
YAL034W-A_YBR060C,1
YAL034W-A_YBR241C,1
YAL031C_YBL106C,1
YAL031C_YBL105C,1
YAL029C_YBL106C,1
YAL029C_YBL105C,1
YAL031C_YBL080C,1
YAL029C_YBL080C,1
YAL031C_YBL066C,1
YAL029C_YBL066C,1
YAL031C_YBL043W,1
YAL029C_YBL043W,1
YAL031C_YBL034C,1
YAL029C_YBL034C,1
YAL031C_YBL028C,1
YAL029C_YBL028C,1
YAL031C_YBL025W,1
YAL029C_YBL025W,1
YAL031C_YBL019W,1
YAL029C_YBL019W,1
YAL031C_YBL017C,1
YAL029C_YBL017C,1
YAL031C_YBL016W,1
YAL029C_YBL016W,1
YAL031C_YBL011W,1
YAL029C_YBL011W,1
YAL031C_YBL007C,1
YAL029C_YBL007C,1
YAL031C_YBL005W,1
YAL029C_YBL005W,1
YAL031C_YBL004W,1
YAL029C_YBL004W,1
YAL031C_YBL004W,1
YAL031C_YBL003C,1
YAL029C_YBL004W,1
YAL029C_YBL003C,1
YAL031C_YBR004C,1
YAL031C_YBR005W,1
YAL029C_YBR004C,1
YAL029C_YBR005W,1
YAL031C_YBR007C,1
YAL029C_YBR007C,1
YAL031C_YBR015C,1
YAL029C_YBR015C,1
YAL031C_YBR019C,1
YAL029C_YBR019C,1
YAL031C_YBR019C,1
YAL029C_YBR019C,1
YAL031C_YBR020W,1
YAL029C_YBR020W,1
YAL031C_YBR024W,1
YAL029C_YBR024W,1
YAL031C_YBR038W,1
YAL029C_YBR038W,1
YAL031C_YBR150C,1
YAL029C_YBR150C,1
YAL031C_YBR225W,1
YAL031C_YBR226C,1
YAL029C_YBR225W,1
YAL029C_YBR226C,1
YAL027W_YBL106C,1
YAL027W_YBL105C,1
YAL026C_YBL106C,1
YAL026C_YBL105C,1
YAL027W_YBL066C,1
YAL026C_YBL066C,1
YAL027W_YBL037W,1
YAL027W_YBL036C,1
YAL026C_YBL037W,1
YAL026C_YBL036C,1
YAL027W_YBL023C,1
YAL027W_YBL022C,1
YAL026C_YBL023C,1
YAL026C_YBL022C,1
YAL027W_YBL017C,1
YAL026C_YBL017C,1
YAL027W_YBL016W,1
YAL026C_YBL016W,1
YAL027W_YBL002W,1
YAL027W_YBL001C,1
YAL026C_YBL002W,1
YAL026C_YBL001C,1
YAL027W_YBR001C,1
YAL027W_YBR002C,1
YAL026C_YBR001C,1
YAL026C_YBR002C,1
YAL027W_YBR004C,1
YAL027W_YBR005W,1
YAL026C_YBR004C,1
YAL026C_YBR005W,1
YAL027W_YBR015C,1
YAL026C_YBR015C,1
YAL027W_YBR017C,1
YAL026C_YBR017C,1
YAL027W_YBR021W,1
YAL027W_YBR022W,1
YAL026C_YBR021W,1
YAL026C_YBR022W,1
YAL027W_YBR024W,1
YAL026C_YBR024W,1
YAL027W_YBR032W,1
YAL027W_YBR033W,1
YAL026C_YBR032W,1
YAL026C_YBR033W,1
YAL027W_YBR057C,1
YAL027W_YBR058C,1
YAL026C_YBR057C,1
YAL026C_YBR058C,1
YAL027W_YBR097W,1
YAL026C_YBR097W,1
YAL026C_YBL070C,1
YAL026C_YBL069W,1
YAL026C_YBL051C,1
YAL026C_YBL047C,1
YAL026C_YBL046W,1
YAL026C_YBL034C,1
YAL026C_YBL020W,1
YAL026C_YBL019W,1
YAL026C_YBL019W,1
YAL026C_YBL017C,1
YAL026C_YBL016W,1
YAL026C_YBL011W,1
YAL026C_YBL009W,1
YAL026C_YBL007C,1
YAL026C_YBL005W,1
YAL026C_YBL002W,1
YAL026C_YBL001C,1
YAL026C_YBR001C,1
YAL026C_YBR002C,1
YAL026C_YBR004C,1
YAL026C_YBR005W,1
YAL026C_YBR007C,1
YAL026C_YBR017C,1
YAL026C_YBR017C,1
YAL026C_YBR019C,1
YAL026C_YBR019C,1
YAL026C_YBR020W,1
YAL026C_YBR021W,1
YAL026C_YBR022W,1
YAL026C_YBR029C,1
YAL026C_YBR079C,1
YAL026C_YBR080C,1
YAL026C_YBR107C,1
YAL026C_YBR108W,1
YAL026C_YBR207W,1
YAL024C_YBL067C,1
YAL024C_YBL066C,1
YAL024C_YBL065W,1
YAL024C_YBL054W,1
YAL024C_YBL051C,1
YAL024C_YBL047C,1
YAL024C_YBL046W,1
YAL024C_YBL042C,1
YAL024C_YBL032W,1
YAL024C_YBL023C,1
YAL024C_YBL022C,1
YAL024C_YBL021C,1
YAL024C_YBL020W,1
YAL024C_YBL020W,1
YAL024C_YBL019W,1
YAL024C_YBL019W,1
YAL024C_YBL017C,1
YAL024C_YBL016W,1
YAL024C_YBL011W,1
YAL024C_YBL008W,1
YAL024C_YBL007C,1
YAL024C_YBL004W,1
YAL024C_YBL002W,1
YAL024C_YBL001C,1
YAL024C_YBR004C,1
YAL024C_YBR005W,1
YAL024C_YBR006W,1
YAL024C_YBR007C,1
YAL024C_YBR012C,1
YAL024C_YBR013C,1
YAL024C_YBR014C,1
YAL024C_YBR015C,1
YAL024C_YBR017C,1
YAL024C_YBR019C,1
YAL024C_YBR021W,1
YAL024C_YBR022W,1
YAL024C_YBR024W,1
YAL024C_YBR073W,1
YAL024C_YBR080C,1
YAL024C_YBR084W,1
YAL024C_YBR123C,1
YAL024C_YBR124W,1
YAL024C_YBR125C,1
YAL024C_YBR168W,1
YAL024C_YBR169C,1
YAL024C_YBR241C,1
YAL023C_YBL104C,1
YAL023C_YBL097W,1
YAL023C_YBL088C,1
YAL023C_YBL080C,1
YAL023C_YBL078C,1
YAL023C_YBL077W,1
YAL023C_YBL076C,1
YAL023C_YBL075C,1
YAL023C_YBL074C,1
YAL023C_YBL051C,1
YAL023C_YBL046W,1
YAL023C_YBL043W,1
YAL023C_YBL039C,1
YAL023C_YBL035C,1
YAL023C_YBL032W,1
YAL023C_YBL025W,1
YAL023C_YBL023C,1
YAL023C_YBL022C,1
YAL023C_YBL021C,1
YAL023C_YBL020W,1
YAL023C_YBL020W,1
YAL023C_YBL019W,1
YAL023C_YBL019W,1
YAL023C_YBL017C,1
YAL023C_YBL017C,1
YAL023C_YBL017C,1
YAL023C_YBL016W,1
YAL023C_YBL011W,1
YAL023C_YBL009W,1
YAL023C_YBL007C,1
YAL023C_YBL004W,1
YAL023C_YBL004W,1
YAL023C_YBL002W,1
YAL023C_YBL001C,1
YAL023C_YBR001C,1
YAL023C_YBR004C,1
YAL023C_YBR005W,1
YAL023C_YBR007C,1
YAL023C_YBR015C,1
YAL023C_YBR015C,1
YAL023C_YBR017C,1
YAL023C_YBR019C,1
YAL023C_YBR020W,1
YAL023C_YBR024W,1
YAL023C_YBR029C,1
YAL023C_YBR032W,1
YAL023C_YBR033W,1
YAL023C_YBR034C,1
YAL023C_YBR050C,1
YAL023C_YBR053C,1
YAL023C_YBR056W,1
YAL023C_YBR059C,1
YAL023C_YBR062C,1
YAL023C_YBR063C,1
YAL023C_YBR068C,1
YAL023C_YBR080C,1
YAL023C_YBR097W,1
YAL023C_YBR098W,1
YAL023C_YBR099C,1
YAL023C_YBR101C,1
YAL023C_YBR141C,1
YAL023C_YBR156C,1
YAL023C_YBR157C,1
YAL023C_YBR159W,1
YAL023C_YBR186W,1
YAL023C_YBR187W,1
YAL023C_YBR223C,1
YAL023C_YBR224W,1
YAL023C_YBR225W,1
YAL023C_YBR237W,1
YAL023C_YBR253W,1
YAL023C_YBR254C,1
YAL023C_YBR271W,1
YAL023C_YBR275C,1
YAL023C_YBR276C,1
YAL019W_YBL104C,1
YAL019W_YBL066C,1
YAL019W_YBL066C,1
YAL019W_YBL065W,1
YAL019W_YBL061C,1
YAL019W_YBL060W,1
YAL019W_YBL051C,1
YAL019W_YBL047C,1
YAL019W_YBL046W,1
YAL019W_YBL037W,1
YAL019W_YBL036C,1
YAL019W_YBL028C,1
YAL019W_YBL023C,1
YAL019W_YBL022C,1
YAL019W_YBL019W,1
YAL019W_YBL017C,1
YAL019W_YBL017C,1
YAL019W_YBL016W,1
YAL019W_YBL011W,1
YAL019W_YBL007C,1
YAL019W_YBL005W,1
YAL019W_YBL004W,1
YAL019W_YBL004W,1
YAL019W_YBR001C,1
YAL019W_YBR004C,1
YAL019W_YBR005W,1
YAL019W_YBR007C,1
YAL019W_YBR012C,1
YAL019W_YBR015C,1
YAL019W_YBR017C,1
YAL019W_YBR019C,1
YAL019W_YBR019C,1
YAL019W_YBR020W,1
YAL019W_YBR020W,1
YAL019W_YBR021W,1
YAL019W_YBR022W,1
YAL019W_YBR024W,1
YAL019W_YBR038W,1
YAL019W_YBR050C,1
YAL019W_YBR053C,1
YAL019W_YBR057C,1
YAL019W_YBR058C,1
YAL019W_YBR059C,1
YAL019W_YBR068C,1
YAL019W_YBR071W,1
YAL019W_YBR084W,1
YAL019W_YBR097W,1
YAL019W_YBR235W,1
YAL019W_YBR236C,1
YAL017W_YBL106C,1
YAL017W_YBL105C,1
YAL017W_YBL088C,1
YAL017W_YBL082C,1
YAL017W_YBL081W,1
YAL017W_YBL075C,1
YAL017W_YBL074C,1
YAL017W_YBL035C,1
YAL017W_YBL032W,1
YAL017W_YBL021C,1
YAL017W_YBL020W,1
YAL017W_YBL020W,1
YAL017W_YBL019W,1
YAL017W_YBL019W,1
YAL017W_YBL017C,1
YAL017W_YBL017C,1
YAL017W_YBL016W,1
YAL017W_YBL009W,1
YAL017W_YBL007C,1
YAL017W_YBL005W,1
YAL017W_YBL004W,1
YAL017W_YBL002W,1
YAL017W_YBL001C,1
YAL017W_YBR001C,1
YAL017W_YBR001C,1
YAL017W_YBR002C,1
YAL017W_YBR004C,1
YAL017W_YBR005W,1
YAL017W_YBR007C,1
YAL017W_YBR015C,1
YAL017W_YBR017C,1
YAL017W_YBR019C,1
YAL017W_YBR019C,1
YAL017W_YBR020W,1
YAL017W_YBR024W,1
YAL017W_YBR053C,1
YAL017W_YBR059C,1
YAL017W_YBR148W,1
YAL017W_YBR156C,1
YAL017W_YBR157C,1
YAL017W_YBR275C,1
YAL017W_YBL017C,1
YAL017W_YBL017C,1
YAL017W_YBL016W,1
YAL017W_YBR004C,1
YAL017W_YBR005W,1
YAL017W_YBR007C,1
YAL017W_YBR020W,1
YAL017W_YBR024W,1
YAL016W_YBL078C,1
YAL016W_YBL077W,1
YAL016W_YBL076C,1
YAL016W_YBL020W,1
YAL016W_YBL019W,1
YAL016W_YBL011W,1
YAL016W_YBL009W,1
YAL016W_YBL004W,1
YAL016W_YBL004W,1
YAL016W_YBL002W,1
YAL016W_YBL001C,1
YAL016W_YBR004C,1
YAL016W_YBR005W,1
YAL016W_YBR007C,1
YAL016W_YBR015C,1
YAL016W_YBR017C,1
YAL016W_YBR019C,1
YAL016W_YBR024W,1
YAL013W_YBL097W,1
YAL012W_YBL097W,1
YAL013W_YBL075C,1
YAL013W_YBL074C,1
YAL012W_YBL075C,1
YAL012W_YBL074C,1
YAL013W_YBL070C,1
YAL013W_YBL069W,1
YAL012W_YBL070C,1
YAL012W_YBL069W,1
YAL013W_YBL066C,1
YAL013W_YBL065W,1
YAL012W_YBL066C,1
YAL012W_YBL065W,1
YAL013W_YBL046W,1
YAL012W_YBL046W,1
YAL013W_YBL042C,1
YAL012W_YBL042C,1
YAL013W_YBL032W,1
YAL012W_YBL032W,1
YAL013W_YBL025W,1
YAL012W_YBL025W,1
YAL013W_YBL023C,1
YAL013W_YBL022C,1
YAL012W_YBL023C,1
YAL012W_YBL022C,1
YAL013W_YBL021C,1
YAL013W_YBL020W,1
YAL012W_YBL021C,1
YAL012W_YBL020W,1
YAL013W_YBL020W,1
YAL013W_YBL019W,1
YAL012W_YBL020W,1
YAL012W_YBL019W,1
YAL013W_YBL019W,1
YAL012W_YBL019W,1
YAL013W_YBL017C,1
YAL012W_YBL017C,1
YAL013W_YBL017C,1
YAL012W_YBL017C,1
YAL013W_YBL017C,1
YAL012W_YBL017C,1
YAL013W_YBL016W,1
YAL012W_YBL016W,1
YAL013W_YBL014C,1
YAL012W_YBL014C,1
YAL013W_YBL011W,1
YAL012W_YBL011W,1
YAL013W_YBL009W,1
YAL012W_YBL009W,1
YAL013W_YBL008W,1
YAL012W_YBL008W,1
YAL013W_YBL007C,1
YAL012W_YBL007C,1
YAL013W_YBL005W,1
YAL012W_YBL005W,1
YAL013W_YBL004W,1
YAL012W_YBL004W,1
YAL013W_YBL004W,1
YAL012W_YBL004W,1
YAL013W_YBL004W,1
YAL012W_YBL004W,1
YAL013W_YBL002W,1
YAL013W_YBL001C,1
YAL012W_YBL002W,1
YAL012W_YBL001C,1
YAL013W_YBR001C,1
YAL012W_YBR001C,1
YAL013W_YBR001C,1
YAL013W_YBR002C,1
YAL012W_YBR001C,1
YAL012W_YBR002C,1
YAL013W_YBR004C,1
YAL013W_YBR005W,1
YAL012W_YBR004C,1
YAL012W_YBR005W,1
YAL013W_YBR006W,1
YAL012W_YBR006W,1
YAL013W_YBR007C,1
YAL012W_YBR007C,1
YAL013W_YBR012C,1
YAL012W_YBR012C,1
YAL013W_YBR015C,1
YAL012W_YBR015C,1
YAL013W_YBR017C,1
YAL012W_YBR017C,1
YAL013W_YBR017C,1
YAL012W_YBR017C,1
YAL013W_YBR019C,1
YAL012W_YBR019C,1
YAL013W_YBR020W,1
YAL012W_YBR020W,1
YAL013W_YBR021W,1
YAL013W_YBR022W,1
YAL012W_YBR021W,1
YAL012W_YBR022W,1
YAL013W_YBR024W,1
YAL012W_YBR024W,1
YAL013W_YBR062C,1
YAL013W_YBR063C,1
YAL012W_YBR062C,1
YAL012W_YBR063C,1
YAL013W_YBR080C,1
YAL012W_YBR080C,1
YAL013W_YBR152W,1
YAL013W_YBR153W,1
YAL012W_YBR152W,1
YAL012W_YBR153W,1
YAL013W_YBR202W,1
YAL012W_YBR202W,1
YAL011W_YBL061C,1
YAL011W_YBL060W,1
YAL010C_YBL061C,1
YAL010C_YBL060W,1
YAL011W_YBL046W,1
YAL010C_YBL046W,1
YAL011W_YBL023C,1
YAL011W_YBL022C,1
YAL010C_YBL023C,1
YAL010C_YBL022C,1
YAL011W_YBL021C,1
YAL011W_YBL020W,1
YAL010C_YBL021C,1
YAL010C_YBL020W,1
YAL011W_YBL019W,1
YAL010C_YBL019W,1
YAL011W_YBL017C,1
YAL010C_YBL017C,1
YAL011W_YBL017C,1
YAL010C_YBL017C,1
YAL011W_YBL016W,1
YAL010C_YBL016W,1
YAL011W_YBL011W,1
YAL010C_YBL011W,1
YAL011W_YBL007C,1
YAL010C_YBL007C,1
YAL011W_YBL005W,1
YAL010C_YBL005W,1
YAL011W_YBR004C,1
YAL011W_YBR005W,1
YAL010C_YBR004C,1
YAL010C_YBR005W,1
YAL011W_YBR007C,1
YAL010C_YBR007C,1
YAL011W_YBR015C,1
YAL010C_YBR015C,1
YAL011W_YBR015C,1
YAL010C_YBR015C,1
YAL011W_YBR019C,1
YAL010C_YBR019C,1
YAL011W_YBR019C,1
YAL010C_YBR019C,1
YAL011W_YBR024W,1
YAL010C_YBR024W,1
YAL011W_YBR034C,1
YAL010C_YBR034C,1
YAL011W_YBR080C,1
YAL010C_YBR080C,1
YAL005C_YBL037W,1
YAL005C_YBL036C,1
YAL004W_YBL037W,1
YAL004W_YBL036C,1
YAL005C_YBL034C,1
YAL004W_YBL034C,1
YAL005C_YBL017C,1
YAL004W_YBL017C,1
YAL005C_YBL011W,1
YAL004W_YBL011W,1
YAL005C_YBL004W,1
YAL004W_YBL004W,1
YAL005C_YBR001C,1
YAL004W_YBR001C,1
YAL005C_YBR004C,1
YAL005C_YBR005W,1
YAL004W_YBR004C,1
YAL004W_YBR005W,1
YAL005C_YBR007C,1
YAL004W_YBR007C,1
YAL005C_YBR012C,1
YAL004W_YBR012C,1
YAL005C_YBR015C,1
YAL004W_YBR015C,1
YAL005C_YBR019C,1
YAL004W_YBR019C,1
YAL005C_YBR074W,1
YAL004W_YBR074W,1
YAL005C_YBR177C,1
YAL005C_YBR178W,1
YAL005C_YBR179C,1
YAL004W_YBR177C,1
YAL004W_YBR178W,1
YAL004W_YBR179C,1
YAL002W_YBL019W,1
YAL002W_YBL017C,1
YAL002W_YBL016W,1
YAL002W_YBL014C,1
YAL002W_YBL009W,1
YAL002W_YBL007C,1
YAL002W_YBL005W,1
YAL002W_YBL004W,1
YAL002W_YBL004W,1
YAL002W_YBL004W,1
YAL002W_YBL003C,1
YAL002W_YBL002W,1
YAL002W_YBL001C,1
YAL002W_YBR001C,1
YAL002W_YBR002C,1
YAL002W_YBR004C,1
YAL002W_YBR005W,1
YAL002W_YBR006W,1
YAL002W_YBR007C,1
YAL002W_YBR015C,1
YAL002W_YBR017C,1
YAL002W_YBR019C,1
YAL002W_YBR019C,1
YAL002W_YBR093C,1
YAR002W_YBR001C,1
YAR002C-A_YBL017C,1
YAR003W_YBL017C,1
YAR002C-A_YBL011W,1
YAR003W_YBL011W,1
YAR002C-A_YBL007C,1
YAR003W_YBL007C,1
YAR002C-A_YBL005W,1
YAR003W_YBL005W,1
YAR002C-A_YBL004W,1
YAR003W_YBL004W,1
YAR002C-A_YBL004W,1
YAR003W_YBL004W,1
YAR002C-A_YBL004W,1
YAR003W_YBL004W,1
YAR002C-A_YBL004W,1
YAR003W_YBL004W,1
YAR002C-A_YBL003C,1
YAR002C-A_YBL002W,1
YAR003W_YBL003C,1
YAR003W_YBL002W,1
YAR002C-A_YBL002W,1
YAR002C-A_YBL001C,1
YAR003W_YBL002W,1
YAR003W_YBL001C,1
YAR002C-A_YBL001C,1
YAR003W_YBL001C,1
YAR002C-A_YBR001C,1
YAR003W_YBR001C,1
YAR002C-A_YBR001C,1
YAR002C-A_YBR002C,1
YAR003W_YBR001C,1
YAR003W_YBR002C,1
YAR002C-A_YBR004C,1
YAR002C-A_YBR005W,1
YAR003W_YBR004C,1
YAR003W_YBR005W,1
YAR002C-A_YBR006W,1
YAR003W_YBR006W,1
YAR002C-A_YBR007C,1
YAR003W_YBR007C,1
YAR002C-A_YBR012C,1
YAR003W_YBR012C,1
YAR002C-A_YBR015C,1
YAR003W_YBR015C,1
YAR002C-A_YBR019C,1
YAR003W_YBR019C,1
YAR002C-A_YBR024W,1
YAR003W_YBR024W,1
YAR014C_YBL032W,1
YAR014C_YBL021C,1
YAR014C_YBL020W,1
YAR014C_YBL019W,1
YAR014C_YBL017C,1
YAR014C_YBL016W,1
YAR014C_YBL011W,1
YAR014C_YBL009W,1
YAR014C_YBL005W,1
YAR014C_YBL004W,1
YAR014C_YBL004W,1
YAR014C_YBL004W,1
YAR014C_YBL002W,1
YAR014C_YBL001C,1
YAR014C_YBR004C,1
YAR014C_YBR005W,1
YAR014C_YBR007C,1
YAR014C_YBR020W,1
YAR014C_YBR050C,1
YAR014C_YBR237W,1
YAR018C_YBL080C,1
YAR018C_YBL017C,1
YAR018C_YBL016W,1
YAR018C_YBL011W,1
YAR018C_YBL009W,1
YAR018C_YBL008W,1
YAR018C_YBL007C,1
YAR018C_YBL004W,1
YAR018C_YBL004W,1
YAR018C_YBL004W,1
YAR018C_YBR004C,1
YAR018C_YBR005W,1
YAR018C_YBR007C,1
YAR018C_YBR019C,1
YAR018C_YBR021W,1
YAR018C_YBR022W,1
YAR018C_YBR024W,1
YAR018C_YBR060C,1
YAR018C_YBR127C,1
YAR018C_YBR291C,1
YAR018C_YBR292C,1
YAR019C_YBL025W,1
YAR019C_YBL017C,1
YAR019C_YBL016W,1
YAR019C_YBL007C,1
YAR019C_YBL004W,1
YAR019C_YBL003C,1
YAR019C_YBL002W,1
YAR019C_YBL002W,1
YAR019C_YBL001C,1
YAR019C_YBR004C,1
YAR019C_YBR005W,1
YAR019C_YBR007C,1
YAR019C_YBR015C,1
YAR019C_YBR017C,1
YAR019C_YBR024W,1
YAR019C_YBR068C,1
YAR027W_YBR086C,1
YAR027W_YBL035C,1
YAR028W_YBL035C,1
YAR027W_YBL028C,1
YAR028W_YBL028C,1
YAR027W_YBL017C,1
YAR028W_YBL017C,1
YAR027W_YBL016W,1
YAR028W_YBL016W,1
YAR027W_YBL011W,1
YAR028W_YBL011W,1
YAR027W_YBL004W,1
YAR028W_YBL004W,1
YAR027W_YBR004C,1
YAR027W_YBR005W,1
YAR028W_YBR004C,1
YAR028W_YBR005W,1
YAR027W_YBR240C,1
YAR028W_YBR240C,1
YAR029W_YBL098W,1
YAR030C_YBL098W,1
YAR029W_YBL047C,1
YAR030C_YBL047C,1
YAR029W_YBL017C,1
YAR030C_YBL017C,1
YAR029W_YBL016W,1
YAR030C_YBL016W,1
YAR029W_YBL011W,1
YAR030C_YBL011W,1
YAR029W_YBL009W,1
YAR030C_YBL009W,1
YAR029W_YBR001C,1
YAR030C_YBR001C,1
YAR029W_YBR001C,1
YAR029W_YBR002C,1
YAR030C_YBR001C,1
YAR030C_YBR002C,1
YAR029W_YBR004C,1
YAR029W_YBR005W,1
YAR030C_YBR004C,1
YAR030C_YBR005W,1
YAR029W_YBR007C,1
YAR030C_YBR007C,1
YAR029W_YBR019C,1
YAR030C_YBR019C,1
YAR029W_YBR024W,1
YAR030C_YBR024W,1
YAR029W_YBR043C,1
YAR030C_YBR043C,1
YAR029W_YBR084W,1
YAR030C_YBR084W,1
YAR031W_YBR004C,1
YAR031W_YBR005W,1
YAR033W_YBR004C,1
YAR033W_YBR005W,1
YAR031W_YBR007C,1
YAR033W_YBR007C,1
YAR033W_YBL017C,1
YAR033W_YBL008W,1
YAR033W_YBL005W,1
YAR033W_YBR015C,1
YAR033W_YBR024W,1
YAR035W_YBL017C,1
YAR035W_YBL017C,1
YAR035W_YBL016W,1
YAR035W_YBL011W,1
YAR035W_YBL009W,1
YAR035W_YBL007C,1
YAR035W_YBL004W,1
